B_aplicado_T,M_proj,S,t_s
0.00023639485817770884,0.4617992626981804,0.46276659079575344,0.4693476162482395
0.0002381050208520201,0.46530083495651703,0.46627267161714336,0.47173009145762146
0.00023982363060687538,0.46881896226111247,0.46978693276899536,0.47411256666700335
0.00024155074841215684,0.47234975241270427,0.4733059006433744,0.4764950418763853
0.00024328643553958034,0.4758902484789032,0.47682718884987363,0.4788775170857672
0.00024503075356486966,0.47943847358457703,0.4803495106246699,0.48125999229514915
0.00024678376436994043,0.48299343304281295,0.48387264871233593,0.4836424675045311
0.0002485455301450961,0.48655507157751815,0.4873973820414019,0.486024942713913
0.0002503161133912336,0.49012418541064506,0.4909253700458988,0.48840741792329495
0.0002520955769220612,0.49370229157971735,0.4944589976398237,0.49078989313267685
0.00025388398386632657,0.49729145978556133,0.49800118643360974,0.4931723683420588
0.00025568139767005634,0.5008941150378494,0.5015551804874545,0.4955548435514407
0.00025748788209880707,0.5045128220211916,0.5051243173653988,0.49793731876082264
0.0002593035012399272,0.508150064104253,0.5087117971226114,0.5003197939702045
0.00026112831950483113,0.5118080309602662,0.5123204628101041,0.5027022691795865
0.0002629624016312836,0.515488428646068,0.5159526058934684,0.5050847443889684
0.00026480581268569707,0.5191923246077244,0.5196098085646506,0.5074672195983504
0.00026665861806543924,0.5229200375027172,0.5232928323440914,0.5098496948077322
0.0002685208835011539,0.5266710781681014,0.5270015588503705,0.5122321700171142
0.0002703926750590922,0.5304441438784165,0.5307349845188386,0.5146146452264961
0.0002722740591434569,0.534237163681822,0.5344912668319565,0.5169971204358781
0.0002741651024987576,0.5380473885672081,0.5382678157569486,0.5193795956452599
0.0002760658722121793,0.5418715169477719,0.5420614209937173,0.5217620708546419
0.00027797643571596167,0.5457058437854281,0.5458684036217403,0.5241445460640238
0.00027989686078979184,0.54954642079905,0.5496847799383955,0.5265270212734058
0.00028182721556320857,0.553389215584235,0.5535064256636459,0.5289094964827877
0.0002837675685180197,0.5572302589347178,0.5573292300499766,0.5312919716921696
0.00028571798849073117,0.5610657718794809,0.5611492314777955,0.5336744469015515
0.00028767854467498933,0.5648922665617663,0.5649627284937739,0.5360569221109335
0.00028964930662403563,0.5687066177339767,0.5687663626552103,0.5384393973203154
0.00029163034425317384,0.5725061040586436,0.5725571717576908,0.5408218725296973
0.0002936217278422512,0.5762884204432188,0.5763326139379852,0.5432043477390792
0.00029562352803815065,0.5800516642659188,0.5800905647515192,0.5455868229484612
0.00029763581585729777,0.5837942996226494,0.5838292906765455,0.5479692981578431
0.00029965866268818,0.5875151047183597,0.5875474036546592,0.5503517733672251
0.0003016921402938791,0.5912131082891624,0.5912438022579922,0.5527342485766069
0.00030373632081461753,0.5948875214621857,0.5949176058289987,0.5551167237859889
0.000305791276770317,0.5985376716628265,0.5985680883592902,0.5574991989953708
0.00030785708106317167,0.6021629449524507,0.6021946188205377,0.5598816742047528
0.00030993380698023446,0.6057627424223014,0.6057966140136611,0.5622641494141346
0.00031202152819601687,0.6093364549376585,0.6093735087106421,0.5646466246235166
0.0003141203187751027,0.612883458667241,0.6129247459749679,0.5670290998328985
0.0003162302531747755,0.616403131594227,0.6164497882200591,0.5694115750422805
0.0003183514062476602,0.6198948888209425,0.6199481470517134,0.5717940502516624
