t_s,B_aplicado_T,M_proj,S
2.406299961475746,0.0043442619800318286,0.9184722467885098,0.9188994086298672
2.408682436685128,0.0043184457227764305,0.9187185008104112,0.9194017376407082
2.4110649118945098,0.004292782667913469,0.9191157113193361,0.9200600827747977
2.4134473871038917,0.004267271905013208,0.9195434718888186,0.9207186451480394
2.4158298623132737,0.004241912529048662,0.9198640645264382,0.9212087640919165
2.4182123375226556,0.004216703640363494,0.9199458874025416,0.9213767301651808
2.420594812732037,0.004191644344640095,0.9196860911105822,0.9211096177331469
2.422977287941419,0.004166733752867851,0.9190358523544192,0.9203619634375264
2.425359763150801,0.004141970981311621,0.9180296445219968,0.919183997391137
2.427742238360183,0.004117355151480371,0.9168064105973792,0.9177392562676674
2.430124713569565,0.0040928853900960155,0.915600928017032,0.9162909870219309
2.432507188778947,0.0040685608290624295,0.9146928149356138,0.9151467031213834
2.434889663988329,0.00404438060543466,0.9143244879082123,0.9145735696174597
2.437272139197711,0.004020343861388308,0.9146195532870866,0.9147159962788016
2.4396546144070927,0.003996449744189095,0.9155362016842346,0.9155487347588972
2.4420370896164747,0.003972697406162614,0.9168762660362697,0.9168847555519263
2.4444195648258567,0.003949086004664254,0.9183471474006109,0.9184347223758621
2.4468020400352386,0.003925614702049311,0.9196502544571328,0.9198929068158641
2.4491845152446206,0.003902282665643263,0.9205578350342468,0.9210135174058101
2.4515669904540025,0.0038790890677122413,0.9209493630025155,0.9216497062406475
2.4539494656633845,0.0038560330854336545,0.9208037523979066,0.9217503875705197
2.4563319408727664,0.0038331139008670055,0.9201657885580516,0.9213309833053639
2.4587144160821484,0.0038103307009248705,0.9191107262128397,0.9204408983019847
2.46109689129153,0.003787682677344058,0.9177230617493418,0.9191444597698766
2.463479366500912,0.003765169026656919,0.9160942420571188,0.9175212142784036
2.4658618417102938,0.0037427889501628667,0.9143347266627367,0.9156807466063422
2.4682443169196757,0.0037205416539000274,0.9125889597199724,0.9137788904990477
2.4706267921290577,0.003698426348617075,0.9110391957105216,0.9120197947041147
2.4730092673384396,0.0036764422497452326,0.9098883402560415,0.9106342064223714
2.4753917425478216,0.003654588577370437,0.9093218491564455,0.9098358027118683
2.4777742177572035,0.0036328645562056774,0.9094592507548965,0.9097682175307461
2.4801566929665855,0.0036112694155634784,0.9103120844261765,0.9104607152970582
2.4825391681759674,0.003589802389328573,0.9117644465836656,0.9118085761554853
2.4849216433853494,0.0035684627159307115,0.913585301169694,0.9135863779667074
2.4873041185947313,0.003547249638317652,0.915471358541528,0.9154919039952227
2.4896865938041133,0.0035261624039283003,0.9171094691853611,0.9172090368051407
2.4920690690134952,0.003505200264666011,0.9182408668616049,0.9184720481162234
2.494451544222877,0.003484362476872047,0.9187085390980188,0.9191129830300987
2.496834019432259,0.003463648301299203,0.9184751052892469,0.9190797770266642
2.499216494641641,0.0034430570030855702,0.9176099178375082,0.9184237792990733
2.501598969851023,0.0034225878517284767,0.9162551350257234,0.9172664712518401
2.5039814450604045,0.0034022401210585676,0.9145864660112772,0.9157615231032081
2.5063639202697865,0.003382013089214029,0.9127833916337837,0.9140675497560175
2.5087463954791684,0.0033619060386150088,0.9110160556219682,0.9123387470694536
2.5111288706885504,0.0033419182559381363,0.9094447467643053,0.9107283225886583
2.5135113458979323,0.003322049032091223,0.9082199303258417,0.90939099946687
2.5158938211073143,0.003302297662188108,0.9074720895747217,0.9084724978650551
2.5182762963166962,0.003282663445523649,0.9072898078014298,0.9080843513447706
2.520658771526078,0.003263145685548866,0.9076940797580474,0.9082733406783552
2.52304124673546,0.0032437436898462273,0.9086205603029961,0.9089990507045435
2.525423721944842,0.0032244567701050888,0.9099187479292417,0.9101298280318261
2.527806197154224,0.0032052842420972733,0.9113711076773034,0.9114604688378533
2.530188672363606,0.003186225425652797,0.9127290094095121,0.9127481222077525
2.532571147572988,0.003167279644635736,0.9137577998212778,0.913758152238106
2.53495362278237,0.0031484462269202483,0.9142809165359986,0.9143094860720082
2.537336097991752,0.0031297245043667207,0.9142126264802205,0.914308863832112
2.539718573201134,0.0031111138127980706,0.9135707626912801,0.9137651908867898
2.5421010484105158,0.0030926134919761787,0.9124654107393552,0.9127795893911416
2.5444835236198977,0.0030742228855784727,0.9110669869506176,0.9115141463685424
2.546865998829279,0.0030559413411746423,0.9095650085963892,0.9101504342403223
2.549248474038661,0.00303776821020348,0.9081322437209561,0.9088527618501818
2.551630949248043,0.003019702847949895,0.906904806332943,0.9077474583955365
2.554013424457425,0.003001744613522026,0.9059794519930842,0.9069202579771406
2.556395899666807,0.0029838928698285084,0.9054209581657028,0.9064250217144345
2.558778374876189,0.002966146983555873,0.9052697428953271,0.9062935509078817
2.561160850085571,0.002948506325146077,0.9055428326494263,0.9065386744339776
2.563543325294953,0.0029309702687741732,0.9062268631013278,0.9071484341376101
2.565925800504335,0.0029135381923261036,0.907266997536452,0.9080749369339166
2.568308275713717,0.0028962094773766316,0.908558656456394,0.9092250099882182
2.5706907509230987,0.002878983509167402,0.9099486974317529,0.9104597615317818
2.5730732261324807,0.002861859676585134,0.9112492358085472,0.9116065899981168
2.5754557013418626,0.002844837372139934,0.912262423213119,0.9124821232260022
2.5778381765512446,0.002827915991943755,0.9128107090929075,0.912920752235234
2.5802206517606265,0.002811094935688963,0.9127659309331447,0.9128023820973868
2.5826031269700085,0.0027943736066270448,0.9120717792560058,0.9120742932861766
2.5849856021793904,0.002777751411547439,0.9107562146526891,0.9107638471266633
2.5873680773887724,0.0027612277607564875,0.9089317187368409,0.9089797152679762
2.589750552598154,0.0027448020680565194,0.9067818481109718,0.9068996570463268
2.592133027807536,0.0027284737507250467,0.904534216415523,0.9047445465053252
2.594515503016918,0.0027122422294941022,0.902424050065284,0.9027425671883508
2.5968979782262998,0.0026961069285296848,0.9006571124248747,0.9010923590212346
2.5992804534356817,0.0026800672754113282,0.8993821857390197,0.8999354660245014
2.6016629286450637,0.0026641227011117976,0.8986794163794464,0.8993446443650162
2.6040454038544456,0.002648272639976899,0.8985639500680814,0.899327684817468
2.6064278790638276,0.002632516529705417,0.8989989736458814,0.8998409345253121
2.6088103542732095,0.0026168538113291594,0.899911274879641,0.9008054906442015
2.6111928294825915,0.002601283929193135,0.9012047647160507,0.9021212593786978
2.6135753046919734,0.0025858063309358355,0.9027701824452836,0.9036769251581812
2.6159577799013554,0.002570420467469641,0.9044906496282136,0.9053555313430247
2.6183402551107373,0.0025551257929613404,0.9062433566377925,0.9070361606201992
2.6207227303201193,0.0025399217648127696,0.9078988220558027,0.908593324527377
2.623105205529501,0.0025248078436415577,0.9093210458045428,0.9098973273177323
2.625487680738883,0.0025097834932619966,0.9103729608845967,0.9108197337683919
2.627870155948265,0.0024948481806660147,0.9109300704730536,0.9112465438975315
2.630252631157647,0.002480001376004272,0.9109009475019902,0.9110976977862723
2.6326351063670286,0.0024652425525673615,0.910248631199204,0.9103471776830435
2.6350175815764105,0.002450571186767115,0.9090049394119923,0.909036076223083
2.6374000567857925,0.002435986758118045,0.9072717232655304,0.9072728929636393
2.6397825319951744,0.002421488749218868,0.9052077804748041,0.9052198101230761
2.6421650072045564,0.0024070766457341504,0.9030047516979319,0.903068208999584
2.6445474824139383,0.002392749936376065,0.9008579170601856,0.9010093376826244
2.6469299576233203,0.0023785081128862495,0.8989382389685465,0.8992065743954191
2.6493124328327022,0.0023643506700177772,0.8973710651345211,0.8977748261195841
2.651694908042084,0.0023502771055172312,0.8962251901045599,0.8967708003247599
2.654077383251466,0.0023362869201068877,0.8955136119793127,0.896195363762993
2.656459858460848,0.0023223796174670027,0.8952045505194417,0.8960062491325013
2.65884233367023,0.0023085547042182046,0.8952388036363523,0.8961367507478487
2.661224808879612,0.002294811689903991,0.895548189103905,0.8965147414942763
2.663607284088994,0.0022811500869733296,0.8960701396362336,0.897076898165372
2.665989759298376,0.0022675694107633596,0.8967552844328776,0.8977751590378108
2.668372234507758,0.0022540691794822013,0.8975673449115008,0.8985752444341105
2.67075470971714,0.0022406489141918607,0.8984770865061426,0.8994495569102838
2.6731371849265217,0.0022273081387912397,0.8994537260667568,0.9003682390122881
2.6755196601359033,0.002214046379999249,0.9004576329681815,0.9012922716755447
2.677902135345285,0.0022008631673380067,0.9014372684427749,0.9021713135045479
2.680284610554667,0.0021877580331161623,0.902331438479997,0.9029469856472908
2.682667085764049,0.002174730512412297,0.9030758383988282,0.9035602518422652
2.685049560973431,0.00216178014305843,0.9036114005792015,0.903960195787466
2.687432036182813,0.0021489064656236233,0.9038917059581891,0.9041113287503701
2.689814511392195,0.0021361090233976833,0.9038876612146722,0.9039975069773702
2.692196986601577,0.002123387362374958,0.9035891230861844,0.9036220301651203
2.694579461810959,0.002110741031238231,0.9030042935458562,0.9030047882224801
2.696961937020341,0.002098169581342709,0.9021579738645619,0.9021779224137416
2.6993444122297228,0.002085672566700107,0.9010892316844545,0.9011813010932972
2.7017268874391047,0.0020732495439628284,0.8998482921521983,0.9000584993810415
2.7041093626484867,0.0020609000724082296,0.8984922377623498,0.8988534431942514
2.7064918378578686,0.002048623713922993,0.897079761732607,0.8976078510131646
2.7088743130672506,0.00203642003298758,0.8956663700113563,0.8963600083518778
2.7112567882766325,0.0020242885966607793,0.8943020081946994,0.8951456033963503
2.7136392634860145,0.002012228974564352,0.8930322366281724,0.8940007148302714
2.7160217386953964,0.0020002407388677603,0.8919020818683436,0.892965741077824
2.718404213904778,0.0019883234642729913,0.890959944077222,0.8920880651988368
2.72078668911416,0.001976476727999464,0.8902587059199292,0.8914214239693118
2.723169164323542,0.001964700109769039,0.8898525203564891,0.8910212242580196
2.725551639532924,0.0019529931917911024,0.8897896373124152,0.8909365864927156
2.7279341147423057,0.0019413555587477471,0.8901030054291641,0.8912009016349296
2.7303165899516877,0.0019297867977790368,0.890800881081748,0.891822948148004
2.7326990651610696,0.001918286498468361,0.8918595178475739,0.8927803683281926
2.7350815403704516,0.0019068542528278734,0.8932195446032252,0.8940168450279824
2.7374640155798335,0.0018954896552840189,0.8947870477769193,0.895443778395997
2.7398464907892155,0.001884192302663146,0.8964396860087582,0.8969466389785705
2.7422289659985974,0.0018729617941772028,0.8980374022495637,0.8983954665261468
2.7446114412079794,0.0018617977314095177,0.899436516477474,0.8996582487167937
2.7469939164173613,0.0018506997183006676,0.9005052784183968,0.9006152744143618
2.7493763916267433,0.001839667361134424,0.9011384957861549,0.901172206181732
2.7517588668361253,0.001828700268523788,0.9012688503473777,0.9012697647693386
2.754141342045507,0.0018177980513971043,0.900873113873508,0.9008886297383024
2.756523817254889,0.0018069603229842585,0.8999725566698323,0.9000492213742888
2.758906292464271,0.0017961866988029556,0.8986280129158483,0.8988070212604208
2.7612887676736526,0.0017854767966450824,0.896930924451739,0.8972446735385091
2.7636712428830346,0.0017748302365631406,0.8949920800424419,0.8954622576476738
2.7660537180924165,0.001764246640856779,0.8929298207955714,0.8935670586131828
2.7684361933017985,0.0017537256340593855,0.8908593590341316,0.8916640852179448
2.7708186685111804,0.0017432668429247704,0.8888845893021242,0.8898484976583299
2.7732011437205624,0.0017328698964139242,0.8870932878503782,0.8882008550939965
2.7755836189299443,0.0017225344256818543,0.8855558741297994,0.8867855634732891
2.7779660941393263,0.0017122600640645008,0.8843270530698885,0.885652139394896
2.780348569348708,0.0017020464470657267,0.8834489099479998,0.884838125251217
2.78273104455809,0.00169189321234439,0.8829536679481788,0.8843719980727283
2.785113519767472,0.001681799999701485,0.882864514125211,0.8842744438849734
2.787495994976854,0.0016717664510673684,0.8831936215794371,0.8845569601284616
2.789878470186236,0.0016617922104890522,0.88393752464308,0.8852177246862336
2.792260945395618,0.0016518769241175787,0.8850710202573899,0.8862357158184806
2.794643420605,0.001642020240195466,0.8865414616264495,0.8875648493051055
2.797025895814382,0.0016322218090442284,0.8882654860576412,0.8891301895429895
2.799408371023764,0.0016224812830519728,0.890129862198373,0.8908280340317652
2.801790846233146,0.0016127983166610658,0.8919973771137935,0.8925309524706246
2.8041733214425273,0.0016031725663558753,0.8937176804673774,0.8940978399866366
2.8065557966519092,0.001593603690650579,0.8951419258687224,0.8953879090127514
