t_s,B_T,M_proj,S,B_r
2.667329576341075,0.04758327324383677,0.9999999821277492,0.9999999821277492,0.03620689655172414
2.6683160147938634,0.04774994732723896,0.9999999823341399,0.9999999823341399,0.03620689655172414
2.6693024532466523,0.04791662141064122,0.9999999825123299,0.99999998251233,0.03620689655172414
2.670288891699441,0.048083295494043485,0.9999999826603913,0.9999999826603913,0.03620689655172414
2.67127533015223,0.04824996957744575,0.9999999827783362,0.9999999827783362,0.03620689655172414
2.672261768605019,0.048416643660848004,0.9999999828680173,0.9999999828680173,0.03620689655172414
2.673248207057808,0.04858331774425027,0.9999999829329292,0.9999999829329292,0.03620689655172414
2.6742346455105968,0.04874999182765253,0.9999999829779226,0.9999999829779226,0.03620689655172414
2.6752210839633856,0.04891666591105479,0.9999999830088486,0.9999999830088486,0.03620689655172414
2.6762075224161745,0.049083339994457055,0.9999999830321502,0.9999999830321502,0.03620689655172414
2.6771939608689634,0.04925001407785931,0.9999999830544225,0.9999999830544225,0.03620689655172414
2.6781803993217523,0.049416688161261574,0.9999999830819707,0.9999999830819707,0.03620689655172414
2.6791668377745412,0.04958336224466384,0.9999999831203912,0.9999999831203912,0.03620689655172414
2.6801532762273297,0.04975003632806602,0.9999999831742105,0.9999999831742105,0.03620689655172414
2.6811397146801186,0.049916710411468286,0.9999999832466043,0.9999999832466043,0.03620689655172414
2.6821261531329075,0.05008338449487054,0.999999983339225,0.999999983339225,0.03620689655172414
2.6831125915856964,0.050250058578272805,0.9999999834521454,0.9999999834521454,0.03620689655172414
2.6840990300384853,0.05041673266167507,0.9999999835839237,0.9999999835839237,0.03620689655172414
2.685085468491274,0.05058340674507733,0.9999999837317811,0.9999999837317811,0.03620689655172414
2.686071906944063,0.05075008082847959,0.999999983891871,0.9999999838918708,0.03620689655172414
2.687058345396852,0.050916754911881856,0.9999999840596145,0.9999999840596145,0.03620689655172414
2.688044783849641,0.05108342899528412,0.999999984230071,0.999999984230071,0.03620689655172414
2.6890312223024297,0.05125010307868638,0.9999999843983116,0.9999999843983116,0.03620689655172414
2.6900176607552186,0.051416777162088645,0.9999999845597689,0.9999999845597689,0.03620689655172414
2.6910040992080075,0.05158345124549091,0.999999984710536,0.999999984710536,0.03620689655172414
2.691990537660796,0.05175012532889309,0.9999999848476012,0.9999999848476012,0.03620689655172414
2.692976976113585,0.05191679941229535,0.9999999849690077,0.9999999849690077,0.03620689655172414
2.693963414566374,0.05208347349569761,0.9999999850739297,0.9999999850739297,0.03620689655172414
2.6949498530191627,0.052250147579099876,0.9999999851626742,0.9999999851626742,0.03620689655172414
2.6959362914719516,0.05241682166250214,0.999999985236603,0.999999985236603,0.03620689655172414
2.6969227299247405,0.052583495745904395,0.9999999852979926,0.9999999852979926,0.03620689655172414
2.6979091683775294,0.05275016982930666,0.9999999853498373,0.9999999853498373,0.03620689655172414
2.6988956068303183,0.05291684391270893,0.999999985395609,0.999999985395609,0.03620689655172414
2.699882045283107,0.05308351799611119,0.9999999854389943,0.9999999854389943,0.03620689655172414
2.700868483735896,0.05325019207951345,0.9999999854836215,0.9999999854836215,0.03620689655172414
2.701854922188685,0.0534168661629157,0.9999999855327995,0.9999999855327995,0.03620689655172414
2.702841360641474,0.053583540246317965,0.9999999855892868,0.9999999855892868,0.03620689655172414
2.7038277990942623,0.05375021432972016,0.9999999856551096,0.9999999856551096,0.03620689655172414
2.704814237547051,0.053916888413122414,0.9999999857314389,0.9999999857314389,0.03620689655172414
2.70580067599984,0.05408356249652468,0.9999999858185397,0.9999999858185397,0.03620689655172414
2.706787114452629,0.05425023657992694,0.9999999859157926,0.9999999859157926,0.03620689655172414
2.707773552905418,0.0544169106633292,0.9999999860217835,0.9999999860217835,0.03620689655172414
2.7087599913582068,0.054583584746731466,0.999999986134451,0.999999986134451,0.03620689655172414
2.7097464298109957,0.05475025883013372,0.9999999862512777,0.9999999862512777,0.03620689655172414
2.7107328682637846,0.054916932913535985,0.9999999863695077,0.9999999863695077,0.03620689655172414
2.7117193067165735,0.05508360699693825,0.999999986486369,0.999999986486369,0.03620689655172414
2.7127057451693624,0.05525028108034051,0.9999999865992845,0.9999999865992845,0.03620689655172414
2.7136921836221513,0.05541695516374277,0.9999999867060579,0.9999999867060579,0.03620689655172414
2.71467862207494,0.055583629247145036,0.9999999868050178,0.9999999868050178,0.03620689655172414
2.7156650605277286,0.05575030333054722,0.9999999868951166,0.9999999868951166,0.03620689655172414
2.7166514989805175,0.055916977413949485,0.9999999869759778,0.9999999869759776,0.03620689655172414
2.7176379374333064,0.05608365149735174,0.9999999870478903,0.9999999870478903,0.03620689655172414
2.7186243758860953,0.056250325580754004,0.999999987111757,0.999999987111757,0.03620689655172414
2.719610814338884,0.05641699966415627,0.9999999871689981,0.9999999871689981,0.03620689655172414
2.720597252791673,0.05658367374755853,0.9999999872214209,0.9999999872214209,0.03620689655172414
2.721583691244462,0.05675034783096079,0.9999999872710661,0.9999999872710661,0.03620689655172414
2.722570129697251,0.056917021914363056,0.9999999873200411,0.999999987320041,0.03620689655172414
2.7235565681500398,0.05708369599776531,0.9999999873703542,0.9999999873703542,0.03620689655172414
2.7245430066028287,0.057250370081167574,0.9999999874237625,0.9999999874237625,0.03620689655172414
2.7255294450556176,0.05741704416456984,0.9999999874816442,0.9999999874816442,0.03620689655172414
2.7265158835084065,0.0575837182479721,0.9999999875449056,0.9999999875449057,0.03620689655172414
2.727502321961195,0.05775039233137429,0.9999999876139309,0.9999999876139309,0.03620689655172414
2.728488760413984,0.05791706641477655,0.9999999876885746,0.9999999876885746,0.03620689655172414
2.7294751988667727,0.05808374049817881,0.9999999877681994,0.9999999877681994,0.03620689655172414
2.7304616373195616,0.058250414581581075,0.9999999878517519,0.999999987851752,0.03620689655172414
2.7314480757723505,0.05841708866498333,0.9999999879378688,0.9999999879378688,0.03620689655172414
2.7324345142251394,0.058583762748385594,0.999999988025003,0.999999988025003,0.03620689655172414
2.7334209526779283,0.05875043683178786,0.9999999881115592,0.9999999881115592,0.03620689655172414
2.734407391130717,0.05891711091519012,0.9999999881960258,0.9999999881960258,0.03620689655172414
2.735393829583506,0.05908378499859238,0.999999988277092,0.999999988277092,0.03620689655172414
2.736380268036295,0.05925045908199464,0.9999999883537452,0.9999999883537452,0.03620689655172414
2.737366706489084,0.0594171331653969,0.999999988425336,0.9999999884253359,0.03620689655172414
2.7383531449418728,0.059583807248799164,0.9999999884916141,0.9999999884916141,0.03620689655172414
2.739339583394661,0.05975048133220135,0.9999999885527288,0.9999999885527288,0.03620689655172414
2.74032602184745,0.059917155415603614,0.9999999886091986,0.9999999886091986,0.03620689655172414
2.741312460300239,0.06008382949900588,0.999999988661852,0.999999988661852,0.03620689655172414
2.742298898753028,0.06025050358240814,0.9999999887117469,0.9999999887117468,0.03620689655172414
2.743285337205817,0.0604171776658104,0.9999999887600729,0.9999999887600729,0.03620689655172414
2.7442717756586057,0.06058385174921266,0.99999998880805,0.99999998880805,0.03620689655172414
2.7452582141113946,0.06075052583261492,0.9999999888568245,0.9999999888568245,0.03620689655172414
2.7462446525641835,0.060917199916017184,0.9999999889073787,0.9999999889073787,0.03620689655172414
2.7472310910169724,0.06108387399941945,0.9999999889604555,0.9999999889604555,0.03620689655172414
2.7482175294697613,0.06125054808282171,0.9999999890165074,0.9999999890165073,0.03620689655172414
2.74920396792255,0.061417222166223966,0.9999999890756717,0.9999999890756717,0.03620689655172414
2.750190406375339,0.06158389624962623,0.9999999891377745,0.9999999891377745,0.03620689655172414
2.7511768448281275,0.06175057033302842,0.9999999892023603,0.9999999892023603,0.03620689655172414
2.7521632832809164,0.06191724441643068,0.9999999892687448,0.9999999892687448,0.03620689655172414
2.7531497217337053,0.06208391849983294,0.9999999893360857,0.9999999893360857,0.03620689655172414
2.754136160186494,0.062250592583235204,0.9999999894034627,0.9999999894034627,0.03620689655172414
2.755122598639283,0.062417266666637466,0.9999999894699603,0.9999999894699603,0.03620689655172414
2.756109037092072,0.06258394075003973,0.9999999895347471,0.9999999895347471,0.03620689655172414
2.757095475544861,0.06275061483344199,0.9999999895971422,0.9999999895971421,0.03620689655172414
2.75808191399765,0.06291728891684426,0.9999999896566671,0.9999999896566671,0.03620689655172414
2.7590683524504387,0.06308396300024652,0.999999989713077,0.999999989713077,0.03620689655172414
2.7600547909032276,0.06325063708364878,0.9999999897663705,0.9999999897663707,0.03620689655172414
2.7610412293560165,0.06341731116705104,0.9999999898167786,0.9999999898167786,0.03620689655172414
2.7620276678088054,0.06358398525045329,0.999999989864734,0.999999989864734,0.03620689655172414
2.763014106261594,0.06375065933385549,0.9999999899108247,0.9999999899108247,0.03620689655172414
2.7640005447143827,0.06391733341725775,0.9999999899557359,0.9999999899557359,0.03620689655172414
2.7649869831671716,0.06408400750066001,0.9999999900001866,0.9999999900001866,0.03620689655172414
2.7659734216199605,0.06425068158406227,0.9999999900448645,0.9999999900448645,0.03620689655172414
2.7669598600727494,0.06441735566746454,0.9999999900903682,0.999999990090368,0.03620689655172414
2.7679462985255383,0.0645840297508668,0.9999999901371578,0.9999999901371578,0.03620689655172414
2.768932736978327,0.06475070383426906,0.9999999901855214,0.9999999901855214,0.03620689655172414
2.769919175431116,0.06491737791767133,0.9999999902355576,0.9999999902355576,0.03620689655172414
2.770905613883905,0.06508405200107358,0.9999999902871759,0.9999999902871759,0.03620689655172414
2.771892052336694,0.06525072608447584,0.9999999903401138,0.9999999903401138,0.03620689655172414
2.772878490789483,0.0654174001678781,0.9999999903939703,0.9999999903939701,0.03620689655172414
2.7738649292422717,0.06558407425128036,0.9999999904482474,0.9999999904482474,0.03620689655172414
2.77485136769506,0.06575074833468254,0.9999999905024018,0.9999999905024018,0.03620689655172414
2.775837806147849,0.0659174224180848,0.9999999905558954,0.9999999905558954,0.03620689655172414
2.776824244600638,0.06608409650148708,0.9999999906082447,0.9999999906082447,0.03620689655172414
2.777810683053427,0.06625077058488935,0.9999999906590612,0.9999999906590612,0.03620689655172414
2.7787971215062157,0.0664174446682916,0.9999999907080833,0.9999999907080833,0.03620689655172414
2.7797835599590046,0.06658411875169387,0.9999999907551941,0.999999990755194,0.03620689655172414
2.7807699984117935,0.06675079283509612,0.9999999908004242,0.9999999908004242,0.03620689655172414
2.7817564368645824,0.06691746691849838,0.9999999908439434,0.9999999908439434,0.03620689655172414
2.7827428753173713,0.06708414100190065,0.9999999908860383,0.9999999908860383,0.03620689655172414
2.78372931377016,0.06725081508530291,0.9999999909270809,0.9999999909270809,0.03620689655172414
2.784715752222949,0.06741748916870517,0.9999999909674906,0.9999999909674906,0.03620689655172414
2.785702190675738,0.06758416325210743,0.9999999910076938,0.9999999910076938,0.03620689655172414
2.786688629128527,0.06775083733550968,0.9999999910480841,0.9999999910480841,0.03620689655172414
2.7876750675813153,0.06791751141891188,0.9999999910889884,0.9999999910889884,0.03620689655172414
2.7886615060341042,0.06808418550231414,0.9999999911306381,0.9999999911306381,0.03620689655172414
2.789647944486893,0.06825085958571639,0.9999999911731541,0.9999999911731541,0.03620689655172414
2.790634382939682,0.06841753366911867,0.99999999121654,0.99999999121654,0.03620689655172414
2.791620821392471,0.06858420775252091,0.9999999912606875,0.9999999912606874,0.03620689655172414
2.79260725984526,0.06875088183592319,0.999999991305393,0.999999991305393,0.03620689655172414
2.7935936982980487,0.06891755591932545,0.999999991350381,0.999999991350381,0.03620689655172414
2.7945801367508376,0.0690842300027277,0.9999999913953348,0.9999999913953348,0.03620689655172414
2.7955665752036265,0.06925090408612998,0.9999999914399278,0.9999999914399278,0.03620689655172414
2.7965530136564154,0.06941757816953223,0.9999999914838564,0.9999999914838564,0.03620689655172414
2.7975394521092043,0.0695842522529345,0.9999999915268669,0.9999999915268669,0.03620689655172414
2.798525890561993,0.06975092633633675,0.9999999915687787,0.9999999915687787,0.03620689655172414
2.7995123290147816,0.06991760041973893,0.9999999916094972,0.9999999916094973,0.03620689655172414
2.8508071285598025,0.06968828138380055,0.9999999916246012,0.9999999916246012,0.03137931034482759
2.8517935670125913,0.06930731205030966,0.999999991609229,0.999999991609229,0.03137931034482759
2.8527800054653802,0.06892634271681877,0.9999999915814641,0.9999999915814641,0.03137931034482759
2.853766443918169,0.06854537338332789,0.999999991535684,0.999999991535684,0.03137931034482759
2.854752882370958,0.06816440404983701,0.9999999914681136,0.9999999914681136,0.03137931034482759
2.855739320823747,0.06778343471634612,0.9999999913770279,0.9999999913770279,0.03137931034482759
2.856725759276536,0.06740246538285524,0.9999999912627708,0.9999999912627708,0.03137931034482759
2.8577121977293247,0.06702149604936435,0.9999999911276084,0.9999999911276084,0.03137931034482759
2.858698636182113,0.06664052671587364,0.9999999909754352,0.9999999909754352,0.03137931034482759
2.859685074634902,0.06625955738238276,0.9999999908113606,0.9999999908113606,0.03137931034482759
2.860671513087691,0.06587858804889188,0.9999999906412034,0.9999999906412034,0.03137931034482759
2.86165795154048,0.065497618715401,0.9999999904709364,0.9999999904709364,0.03137931034482759
2.8626443899932688,0.0651166493819101,0.9999999903061291,0.9999999903061291,0.03137931034482759
2.8636308284460577,0.06473568004841922,0.999999990151442,0.999999990151442,0.03137931034482759
2.8646172668988465,0.06435471071492833,0.9999999900102233,0.9999999900102233,0.03137931034482759
2.8656037053516354,0.06397374138143745,0.9999999898842497,0.9999999898842495,0.03137931034482759
2.8665901438044243,0.06359277204794657,0.9999999897736325,0.9999999897736325,0.03137931034482759
2.8675765822572132,0.06321180271445569,0.9999999896768949,0.9999999896768949,0.03137931034482759
2.868563020710002,0.0628308333809648,0.9999999895911964,0.9999999895911964,0.03137931034482759
2.869549459162791,0.06244986404747392,0.9999999895126743,0.9999999895126743,0.03137931034482759
2.8705358976155795,0.062068894713983205,0.9999999894368529,0.9999999894368528,0.03137931034482759
2.8715223360683684,0.06168792538049232,0.9999999893590745,0.9999999893590745,0.03137931034482759
2.8725087745211573,0.06130695604700144,0.9999999892749113,0.9999999892749113,0.03137931034482759
2.873495212973946,0.06092598671351055,0.9999999891805181,0.9999999891805181,0.03137931034482759
2.874481651426735,0.06054501738001967,0.9999999890729098,0.9999999890729098,0.03137931034482759
2.875468089879524,0.060164048046528786,0.9999999889501431,0.9999999889501431,0.03137931034482759
2.876454528332313,0.059783078713037896,0.9999999888114044,0.9999999888114044,0.03137931034482759
2.8774409667851018,0.05940210937954702,0.9999999886570031,0.999999988657003,0.03137931034482759
2.8784274052378906,0.05902114004605613,0.9999999884882788,0.9999999884882788,0.03137931034482759
2.8794138436906795,0.05864017071256525,0.9999999883074363,0.9999999883074363,0.03137931034482759
2.8804002821434684,0.058259201379074366,0.9999999881173208,0.9999999881173208,0.03137931034482759
2.8813867205962573,0.05787823204558348,0.9999999879211557,0.9999999879211557,0.03137931034482759
2.882373159049046,0.05749726271209277,0.9999999877222594,0.9999999877222594,0.03137931034482759
2.8833595975018347,0.057116293378601884,0.999999987523769,0.999999987523769,0.03137931034482759
2.8843460359546236,0.056735324045111,0.9999999873283898,0.9999999873283897,0.03137931034482759
2.8853324744074125,0.05635435471162012,0.9999999871381905,0.9999999871381904,0.03137931034482759
2.8863189128602014,0.05597338537812924,0.9999999869544629,0.9999999869544629,0.03137931034482759
2.8873053513129903,0.05559241604463835,0.9999999867776511,0.9999999867776511,0.03137931034482759
2.888291789765779,0.05521144671114747,0.999999986607355,0.999999986607355,0.03137931034482759
2.889278228218568,0.05483047737765658,0.9999999864424028,0.9999999864424028,0.03137931034482759
2.890264666671357,0.0544495080441657,0.9999999862809809,0.9999999862809809,0.03137931034482759
2.891251105124146,0.05406853871067482,0.9999999861208053,0.9999999861208053,0.03137931034482759
2.8922375435769347,0.05368756937718393,0.9999999859593182,0.9999999859593182,0.03137931034482759
2.8932239820297236,0.053306600043693045,0.9999999857938902,0.9999999857938902,0.03137931034482759
2.894210420482512,0.052925630710202336,0.9999999856220124,0.9999999856220124,0.03137931034482759
2.895196858935301,0.052544661376711446,0.9999999854414646,0.9999999854414646,0.03137931034482759
2.89618329738809,0.052163692043220564,0.9999999852504503,0.9999999852504503,0.03137931034482759
2.897169735840879,0.05178272270972968,0.9999999850476895,0.9999999850476893,0.03137931034482759
2.8981561742936677,0.0514017533762388,0.9999999848324695,0.9999999848324695,0.03137931034482759
2.8991426127464566,0.051020784042747916,0.9999999846046524,0.9999999846046524,0.03137931034482759
2.9001290511992455,0.05063981470925703,0.9999999843646415,0.9999999843646415,0.03137931034482759
2.9011154896520344,0.05025884537576615,0.9999999841133123,0.9999999841133123,0.03137931034482759
2.9021019281048233,0.04987787604227527,0.9999999838519155,0.9999999838519157,0.03137931034482759
2.903088366557612,0.049496906708784386,0.9999999835819605,0.9999999835819605,0.03137931034482759
2.904074805010401,0.0491159373752935,0.9999999833050848,0.9999999833050848,0.03137931034482759
2.90506124346319,0.048734968041802613,0.9999999830229243,0.9999999830229243,0.03137931034482759
2.9060476819159784,0.048353998708311904,0.9999999827369894,0.9999999827369894,0.03137931034482759
2.9070341203687673,0.04797302937482102,0.999999982448556,0.999999982448556,0.03137931034482759
2.908020558821556,0.04759206004133014,0.9999999821585787,0.9999999821585787,0.03137931034482759
2.909006997274345,0.04721109070783925,0.9999999818676305,0.9999999818676305,0.03137931034482759
2.909993435727134,0.04683012137434837,0.9999999815758719,0.9999999815758719,0.03137931034482759
2.910979874179923,0.046449152040857485,0.9999999812830496,0.9999999812830496,0.03137931034482759
2.9119663126327118,0.0460681827073666,0.999999980988522,0.999999980988522,0.03137931034482759
2.9129527510855007,0.04568721337387571,0.999999980691309,0.999999980691309,0.03137931034482759
2.9139391895382896,0.04530624404038483,0.9999999803901591,0.9999999803901591,0.03137931034482759
2.9149256279910785,0.04492527470689395,0.9999999800836311,0.9999999800836311,0.03137931034482759
2.9159120664438674,0.044544305373403065,0.9999999797701787,0.9999999797701787,0.03137931034482759
2.9168985048966563,0.04416333603991218,0.9999999794482374,0.9999999794482374,0.03137931034482759
2.9178849433494447,0.043782366706421466,0.9999999791163047,0.9999999791163047,0.03137931034482759
2.9188713818022336,0.043401397372930584,0.999999978773009,0.9999999787730088,0.03137931034482759
2.9198578202550225,0.0430204280394397,0.9999999784171666,0.9999999784171666,0.03137931034482759
2.9208442587078114,0.04263945870594882,0.9999999780478216,0.9999999780478216,0.03137931034482759
2.9218306971606003,0.042258489372457936,0.9999999776642677,0.9999999776642677,0.03137931034482759
2.922817135613389,0.04187752003896705,0.9999999772660547,0.9999999772660547,0.03137931034482759
2.923803574066178,0.04149655070547617,0.9999999768529771,0.9999999768529771,0.03137931034482759
2.924790012518967,0.041115581371985274,0.9999999764250495,0.9999999764250493,0.03137931034482759
2.925776450971756,0.04073461203849439,0.9999999759824688,0.9999999759824688,0.03137931034482759
2.9267628894245448,0.04035364270500351,0.9999999755255691,0.9999999755255691,0.03137931034482759
2.9277493278773337,0.039972673371512626,0.9999999750547685,0.9999999750547685,0.03137931034482759
2.9287357663301226,0.039591704038021744,0.9999999745705156,0.9999999745705156,0.03137931034482759
2.929722204782911,0.03921073470453103,0.9999999740732347,0.9999999740732347,0.03137931034482759
2.9307086432357,0.038829765371040145,0.9999999735632762,0.9999999735632762,0.03137931034482759
2.931695081688489,0.03844879603754926,0.9999999730408712,0.9999999730408712,0.03137931034482759
2.9326815201412777,0.03806782670405838,0.9999999725060968,0.9999999725060968,0.03137931034482759
2.9336679585940666,0.0376868573705675,0.9999999719588475,0.9999999719588474,0.03137931034482759
2.9346543970468555,0.037305888037076615,0.9999999713988196,0.9999999713988196,0.03137931034482759
2.9356408354996444,0.036924918703585725,0.9999999708255043,0.9999999708255043,0.03137931034482759
2.9366272739524333,0.03654394937009484,0.9999999702381906,0.9999999702381908,0.03137931034482759
2.937613712405222,0.03616298003660396,0.9999999696359778,0.9999999696359778,0.03137931034482759
2.938600150858011,0.03578201070311308,0.9999999690177935,0.9999999690177935,0.03137931034482759
2.9395865893108,0.035401041369622195,0.9999999683824187,0.9999999683824187,0.03137931034482759
2.940573027763589,0.035020072036131306,0.9999999677285157,0.9999999677285157,0.03137931034482759
2.9415594662163773,0.034639102702640596,0.9999999670546582,0.9999999670546582,0.03137931034482759
2.942545904669166,0.034258133369149714,0.9999999663593604,0.9999999663593604,0.03137931034482759
2.943532343121955,0.03387716403565883,0.9999999656411058,0.9999999656411058,0.03137931034482759
2.944518781574744,0.03349619470216795,0.9999999648983717,0.9999999648983716,0.03137931034482759
2.945505220027533,0.03311522536867706,0.9999999641296494,0.9999999641296494,0.03137931034482759
2.946491658480322,0.03273425603518618,0.9999999633334606,0.9999999633334606,0.03137931034482759
2.9474780969331107,0.032353286701695294,0.9999999625083663,0.9999999625083663,0.03137931034482759
2.9484645353858996,0.03197231736820441,0.9999999616529714,0.9999999616529716,0.03137931034482759
2.9494509738386885,0.03159134803471353,0.9999999607659238,0.9999999607659238,0.03137931034482759
2.9504374122914774,0.03146377616663006,0.999999959845906,0.9999999598459058,0.03137931034482759
2.9514238507442663,0.031654260833375504,0.9999999589199273,0.9999999589199272,0.03137931034482759
2.952410289197055,0.03184474550012095,0.9999999580506252,0.9999999580506252,0.03137931034482759
2.9533967276498436,0.0320352301668663,0.9999999572975032,0.9999999572975032,0.03137931034482759
2.9543831661026325,0.032225714833611745,0.9999999567136799,0.9999999567136799,0.03137931034482759
2.9553696045554214,0.03241619950035719,0.9999999563427652,0.9999999563427652,0.03137931034482759
2.9563560430082103,0.03260668416710263,0.9999999562162071,0.9999999562162071,0.03137931034482759
2.957342481460999,0.032797168833848075,0.9999999563514176,0.9999999563514175,0.03137931034482759
2.958328919913788,0.03298765350059352,0.9999999567509,0.9999999567509,0.03137931034482759
2.959315358366577,0.03317813816733896,0.9999999574024869,0.9999999574024869,0.03137931034482759
2.960301796819366,0.0333686228340844,0.9999999582806595,0.9999999582806595,0.03137931034482759
2.961288235272155,0.03355910750082984,0.9999999593487988,0.9999999593487988,0.03137931034482759
2.9622746737249437,0.03374959216757528,0.9999999605621145,0.9999999605621146,0.03137931034482759
2.9632611121777326,0.03394007683432072,0.9999999618709371,0.9999999618709371,0.03137931034482759
2.9642475506305215,0.034130561501066164,0.9999999632240466,0.9999999632240466,0.03137931034482759
2.96523398908331,0.03432104616781152,0.9999999645717412,0.9999999645717412,0.03137931034482759
2.966220427536099,0.034511530834556964,0.9999999658684139,0.9999999658684138,0.03137931034482759
2.9672068659888877,0.034702015501302405,0.9999999670745047,0.9999999670745047,0.03137931034482759
2.9681933044416766,0.034892500168047846,0.9999999681577856,0.9999999681577856,0.03137931034482759
2.9691797428944655,0.03508298483479329,0.9999999690940224,0.9999999690940224,0.03137931034482759
2.9701661813472544,0.035273469501538736,0.999999969867126,0.999999969867126,0.03137931034482759
2.9711526198000433,0.03546395416828417,0.999999970468931,0.999999970468931,0.03137931034482759
2.972139058252832,0.03565443883502962,0.9999999708987424,0.9999999708987424,0.03137931034482759
2.973125496705621,0.03584492350177505,0.9999999711627612,0.9999999711627612,0.03137931034482759
2.97411193515841,0.0360354081685205,0.9999999712734539,0.999999971273454,0.03137931034482759
2.975098373611199,0.03622589283526595,0.9999999712488832,0.9999999712488832,0.03137931034482759
2.976084812063988,0.03641637750201139,0.99999997111197,0.99999997111197,0.03137931034482759
2.9770712505167762,0.03660686216875675,0.9999999708896348,0.9999999708896348,0.03137931034482759
2.978057688969565,0.03679734683550219,0.9999999706117644,0.9999999706117644,0.03137931034482759
2.979044127422354,0.03698783150224763,0.9999999703099679,0.9999999703099679,0.03137931034482759
2.980030565875143,0.03717831616899307,0.999999970016129,0.999999970016129,0.03137931034482759
2.981017004327932,0.037368800835738514,0.9999999697608051,0.9999999697608051,0.03137931034482759
2.9820034427807207,0.037559285502483955,0.9999999695715766,0.9999999695715766,0.03137931034482759
2.9829898812335096,0.037749770169229396,0.9999999694714764,0.9999999694714764,0.03137931034482759
2.9839763196862985,0.03794025483597484,0.9999999694776538,0.9999999694776538,0.03137931034482759
2.9849627581390874,0.03813073950272028,0.9999999696004057,0.9999999696004057,0.03137931034482759
2.9859491965918763,0.03832122416946572,0.9999999698426889,0.9999999698426889,0.03137931034482759
2.986935635044665,0.03851170883621117,0.9999999702001623,0.9999999702001623,0.03137931034482759
2.987922073497454,0.0387021935029566,0.9999999706617595,0.9999999706617595,0.03137931034482759
2.9889085119502425,0.03889267816970196,0.9999999712107258,0.9999999712107257,0.03137931034482759
2.9898949504030314,0.03908316283644741,0.999999971826006,0.999999971826006,0.03137931034482759
2.9908813888558203,0.03927364750319284,0.999999972483842,0.999999972483842,0.03137931034482759
2.9918678273086092,0.03946413216993829,0.9999999731594246,0.9999999731594245,0.03137931034482759
2.992854265761398,0.039654616836683726,0.9999999738284583,0.9999999738284583,0.03137931034482759
2.993840704214187,0.039845101503429174,0.9999999744685285,0.9999999744685285,0.03137931034482759
2.994827142666976,0.04003558617017461,0.9999999750601962,0.9999999750601962,0.03137931034482759
2.995813581119765,0.04022607083692006,0.9999999755877892,0.9999999755877891,0.03137931034482759
2.9968000195725537,0.040416555503665505,0.9999999760398963,0.9999999760398963,0.03137931034482759
2.9977864580253426,0.04060704017041094,0.9999999764095931,0.9999999764095931,0.03137931034482759
2.9987728964781315,0.04079752483715639,0.9999999766944451,0.9999999766944451,0.03137931034482759
2.9997593349309204,0.04098800950390182,0.9999999768963296,0.9999999768963296,0.03137931034482759
3.000745773383709,0.04117849417064718,0.9999999770211132,0.9999999770211132,0.03137931034482759
3.0017322118364977,0.04136897883739262,0.9999999770782043,0.9999999770782043,0.03137931034482759
3.0027186502892866,0.04155946350413806,0.99999997707999,0.99999997707999,0.03137931034482759
3.0037050887420755,0.04174994817088351,0.9999999770411606,0.9999999770411606,0.03137931034482759
3.0046915271948644,0.041940432837628945,0.9999999769779265,0.9999999769779265,0.03137931034482759
3.0056779656476533,0.04213091750437439,0.9999999769071416,0.9999999769071416,0.03137931034482759
3.0066644041004422,0.042321402171119835,0.9999999768453662,0.9999999768453662,0.03137931034482759
3.007650842553231,0.042511886837865276,0.9999999768079162,0.9999999768079162,0.03137931034482759
3.00863728100602,0.04270237150461072,0.9999999768079639,0.9999999768079639,0.03137931034482759
3.009623719458809,0.04289285617135616,0.999999976855763,0.999999976855763,0.03137931034482759
3.010610157911598,0.0430833408381016,0.9999999769580649,0.9999999769580649,0.03137931034482759
3.0115965963643867,0.04327382550484704,0.9999999771177814,0.9999999771177814,0.03137931034482759
3.012583034817175,0.0434643101715924,0.9999999773339296,0.9999999773339296,0.03137931034482759
3.013569473269964,0.04365479483833784,0.9999999776018583,0.9999999776018583,0.03137931034482759
3.014555911722753,0.04384527950508328,0.9999999779137337,0.9999999779137337,0.03137931034482759
3.015542350175542,0.04403576417182872,0.9999999782592309,0.9999999782592309,0.03137931034482759
3.0165287886283307,0.044226248838574164,0.9999999786263623,0.9999999786263621,0.03137931034482759
3.0175152270811196,0.044416733505319606,0.9999999790023641,0.9999999790023641,0.03137931034482759
3.0185016655339085,0.04460721817206505,0.9999999793745691,0.9999999793745692,0.03137931034482759
3.0194881039866974,0.04479770283881049,0.9999999797311965,0.9999999797311964,0.03137931034482759
3.0204745424394863,0.04498818750555593,0.9999999800620158,0.9999999800620158,0.03137931034482759
3.021460980892275,0.04517867217230137,0.9999999803588565,0.9999999803588565,0.03137931034482759
3.022447419345064,0.04536915683904681,0.9999999806159495,0.9999999806159494,0.03137931034482759
3.023433857797853,0.04555964150579226,0.9999999808301078,0.9999999808301078,0.03137931034482759
3.0244202962506415,0.04575012617253761,0.9999999810007549,0.9999999810007549,0.03137931034482759
3.0254067347034304,0.04594061083928305,0.9999999811298176,0.9999999811298176,0.03137931034482759
3.0263931731562193,0.0461310955060285,0.9999999812214964,0.9999999812214964,0.03137931034482759
3.027379611609008,0.04632158017277394,0.9999999812819336,0.9999999812819336,0.03137931034482759
