t_s,B_applied_T,M_proj,S,B_r
6.9647560831978765,-0.0024287552674354773,0.9977228178305376,0.9977228178305376,-0.0028947368421052633
6.968446997921352,-0.002312200065641518,0.9970016155617638,0.9970016155617638,-0.0028947368421052633
6.972137912644827,-0.0021956448638475587,0.9961253622382098,0.9961253622382098,-0.0028947368421052633
6.975828827368303,-0.002079089662053599,0.9950955693294651,0.9950955693294651,-0.0028947368421052633
6.979519742091778,-0.00196253446025964,0.9939272302752089,0.9939272302752089,-0.0028947368421052633
6.9832106568152525,-0.0018459792584657087,0.992648759747776,0.992648759747776,-0.0028947368421052633
6.986901571538728,-0.0017294240566717491,0.9912986180031632,0.9912986180031632,-0.0028947368421052633
6.990592486262203,-0.00161286885487779,0.9899192759564476,0.9899192759564476,-0.0028947368421052633
6.994283400985679,-0.0014963136530838305,0.9885504466369245,0.9885504466369245,-0.0028947368421052633
6.997974315709154,-0.001379758451289871,0.9872238178750457,0.9872238178750457,-0.0028947368421052633
7.0016652304326294,-0.0012632032494959118,0.9859606497991367,0.9859606497991367,-0.0028947368421052633
