t_s,B_T,M_proj,S
0.9365636020692952,-0.0008414582795338427,0.966925159643216,0.9677419210479679
0.9408207093514284,-0.0008630448353499056,0.9660644213624008,0.9669119705354254
0.9450778166335616,-0.0008846313911659688,0.9651526120547209,0.9660324308443574
0.9493349239156947,-0.0009062179469820317,0.9641868069121663,0.9651004319641635
0.9535920311978279,-0.0009278045027980945,0.9631639207669159,0.9641129424230791
0.957849138479961,-0.0009493910586141573,0.9620807032384175,0.9630667638584846
0.9621062457620941,-0.0009709776144302201,0.960933734228576,0.9619585258680026
0.9663633530442274,-0.0009925641702462835,0.9597194198212997,0.9607846811974398
0.9706204603263605,-0.0010141507260623462,0.9584339886379882,0.9595415013186946
0.9748775676084936,-0.001035737281878409,0.9570734886930404,0.9582250724453732
0.9791346748906269,-0.0010573238376944724,0.9556337847827324,0.956831292025631
0.98339178217276,-0.001078910393510535,0.9541105564264938,0.9553558657403523
0.9876488894548932,-0.0011004969493265979,0.9524992963614685,0.9537943050199401
0.9919059967370263,-0.0011220835051426606,0.9507953095691519,0.9521419250745332
0.9961631040191594,-0.0011436700609587234,0.9489937127868912,0.9503938434103908
1.0004202113012926,-0.0011652566167747861,0.9470894344273901,0.9485449787796306
1.004677318583426,-0.00118684317259085,0.9450772147965762,0.9465900504818756
1.008934425865559,-0.001208429728406913,0.9429516064651047,0.9445235779052882
1.0131915331476922,-0.0012300162842229757,0.9407069746124697,0.9423398801618629
1.0174486404298253,-0.0012516028400390384,0.9383374971266552,0.9400330756389262
1.0217057477119584,-0.0012731893958551012,0.9358371642082098,0.9375970812570625
1.0259628549940916,-0.001294775951671164,0.9331997771975649,0.9350256111958369
1.0302199622762247,-0.0013163625074872267,0.9304189463205691,0.9323121748247399
1.0344770695583578,-0.0013379490633032896,0.9274880870317949,0.9294500735596719
1.038734176840491,-0.0013595356191193522,0.9244004146304184,0.9264323963570937
1.0429912841226243,-0.0013811221749354162,0.9211489368313368,0.923252013560513
1.0472483914047575,-0.0014027087307514792,0.9177264439962001,0.9199015688287442
1.0515054986868906,-0.0014242952865675417,0.914125496766112,0.9163734689033697
1.0557626059690237,-0.0014458818423836047,0.9103384108900063,0.9126598710143263
1.0600197132511568,-0.0014674683981996672,0.9063572391092679,0.9087526677769612
1.06427682053329,-0.0014890549540157302,0.9021737500380842,0.904643469499722
1.0685339278154231,-0.001510641509831793,0.8977794040672822,0.9003235838963313
1.0727910350975565,-0.0015322280656478568,0.893165326412898,0.8957839932762783
1.0770481423796896,-0.0015538146214639198,0.8883222775245128,0.891015329368412
1.0813052496618227,-0.0015754011772799823,0.8832406211569281,0.8860078460093326
1.0855623569439559,-0.0015969877330960453,0.8779102904862827,0.8807513899959144
1.089819464226089,-0.001618574288912108,0.8723207527127718,0.8752353704546183
1.0940765715082221,-0.0016401608447281708,0.8664609726320373,0.8694487271148397
1.0983336787903553,-0.0016617474005442335,0.8603193756726893,0.8633798978861988
1.1025907860724884,-0.0016833339563602963,0.85388381088675,0.8570167861288895
1.1068478933546215,-0.0017049205121763592,0.8471415143437865,0.8503467279725059
1.1111050006367549,-0.001726507067992423,0.8400790733212943,0.8433564599851691
1.115362107918888,-0.0017480936238084858,0.8326823916094042,0.8360320874268701
1.1196192152010211,-0.0017696801796245486,0.824936656165728,0.8283590532469611
1.1238763224831543,-0.0017912667354406113,0.8168263052772291,0.8203221079165672
1.1281334297652874,-0.001812853291256674,0.8083349983237428,0.8119052801355278
1.1323905370474205,-0.001834439847072737,0.79944558720748,0.8030918484358186
1.1366476443295537,-0.0018560264028887996,0.7901400895313547,0.7938643137365071
1.140904751611687,-0.0018776129587048636,0.7803996636941203,0.7842043730079985
1.1451618588938202,-0.0018991995145209266,0.7702045862403829,0.7740928943956509
1.1494189661759533,-0.0019207860703369891,0.7595342320765176,0.7635098944552802
1.1536760734580864,-0.001942372626153052,0.7483670585558979,0.7524345185859657
1.1579331807402196,-0.0019436248180308862,0.7366805949622768,0.740845026327537
1.1621902880223527,-0.0019220382622148235,0.724596438441093,0.7288626108750869
1.1664473953044858,-0.0019004517063987605,0.7122653904627501,0.716637367985332
1.170704502586619,-0.001878865150582698,0.6996839986564841,0.7041662894865651
1.174961609868752,-0.001857278594766635,0.6868572243507476,0.6914546513928261
1.1792187171508854,-0.0018356920389505712,0.6737899020400209,0.6785075348564218
1.1834758244330186,-0.0018141054831345084,0.6604872539578742,0.6653303417970711
1.1877329317151517,-0.0017925189273184454,0.6469549287950235,0.6519288405071115
1.1919900389972848,-0.001770932371502383,0.6331990676166855,0.6383092412005729
1.196247146279418,-0.00174934581568632,0.6192263690784725,0.6244782736633203
1.200504253561551,-0.0017277592598702574,0.6050441537292648,0.6104432666070532
1.2047613608436842,-0.0017061727040541944,0.5906604253775054,0.5962122264156489
1.2090184681258176,-0.0016845861482381304,0.5760839273101157,0.5817939126763934
1.2132755754079507,-0.0016629995924220679,0.5613241909709676,0.5671979076129714
1.2175326826900839,-0.0016414130366060049,0.5463915746393251,0.5524346764075351
1.221789789972217,-0.0016198264807899424,0.5312972897144069,0.5375156154463893
1.2260468972543501,-0.0015982399249738794,0.5160534124266943,0.5224530857749674
1.2303040045364833,-0.0015766533691578166,0.5006728791682516,0.5072604295171043
1.2345611118186164,-0.0015550668133417539,0.48516946416076284,0.49195196769856386
1.2388182191007495,-0.001533480257525691,0.4695577388450967,0.4765429787931159
1.2430753263828827,-0.0015118937017096284,0.45385301314820686,0.46104965833831035
1.247332433665016,-0.0014903071458935643,0.43807125961450216,0.4454890610860195
1.2515895409471491,-0.0014687205900775016,0.4222290222186773,0.42987902828494906
1.2558466482292823,-0.0014471340342614388,0.40634331243666777,0.41423810375918935
1.2601037555114154,-0.0014255474784453759,0.39043149577217756,0.39858544337537755
1.2643608627935485,-0.0014039609226293131,0.3745111723587752,0.3829407232266587
1.2686179700756817,-0.0013823743668132506,0.358600055440799,0.3673240523796294
1.2728750773578148,-0.0013607878109971876,0.3427158514643787,0.3517558963443919
1.2771321846399482,-0.001339201255181124,0.3268761451950245,0.3362570175939793
1.2813892919220813,-0.001317614699365061,0.31109829275934164,0.32084843957707704
1.2856463992042144,-0.001296028143548998,0.2953993248450854,0.30555144087670255
1.2899035064863476,-0.0012744415877329355,0.27979586155722697,0.2903875866435523
1.2941606137684807,-0.0012528550319168726,0.26430403969049604,0.27537880538751697
1.2984177210506138,-0.0012312684761008098,0.24893945250521884,0.26054752089497474
1.302674828332747,-0.001209681920284747,0.23371710153173517,0.2459168517543474
1.30693193561488,-0.0011880953644686843,0.21865135950823225,0.23151089509110834
1.3111890428970132,-0.0011665088086526216,0.20375594328638533,0.21735511710789154
1.3154461501791466,-0.0011449222528365577,0.1890438954101546,0.20347688149011706
1.3197032574612797,-0.0011233356970204948,0.1745275730638752,0.1899061583823349
1.3239603647434128,-0.001101749141204432,0.16021864316727014,0.17667647218250834
1.328217472025546,-0.0010801625853883693,0.14612808253574655,0.1638261661951819
1.332474579307679,-0.0010585760295723065,0.13226618219484845,0.1514000852211754
1.3367316865898122,-0.0010369894737562435,0.11864255511351833,0.1394517986438335
1.3409887938719454,-0.001015402917940181,0.1052661467838529,0.12804649246223956
1.3452459011540787,-0.000993816362124117,0.09214524821407574,0.11726461443214205
1.3495030084362118,-0.0009722298063080543,0.07928751101132038,0.10720618613589192
1.353760115718345,-0.0009506432504919913,0.06669996431118497,0.09799525318932106
1.3580172230004781,-0.0009290566946759287,0.054389033364876466,0.08978300332189246
1.3622743302826112,-0.0009074701388598658,0.0423605596269855,0.08274645377437088
1.3665314375647444,-0.0008858835830438032,0.030619822203075946,0.07707764536245482
1.3707885448468775,-0.0008642970272277403,0.01917156052165155,0.07295790605195494
1.3750456521290106,-0.0008427104714116776,0.008019998094203137,0.07051684876370148
1.3793027594111438,-0.0008211239155956147,-0.0028311327765844097,0.0697882353299421
1.3835598666932771,-0.0007995373597795508,-0.013378565484390684,0.0706861057318981
1.3878169739754103,-0.0007779508039634881,-0.023619472949467375,0.0730182309487278
1.3920740812575434,-0.0007563642481474252,-0.033551440939623575,0.07652987037891827
1.3963311885396765,-0.0007347776923313625,-0.0431724410294991,0.08095327113691185
1.4005882958218097,-0.0007131911365152997,-0.05248080334332217,0.08604294542089606
1.4048454031039428,-0.000691604580699237,-0.06147518922263774,0.09159196698813189
1.409102510386076,-0.0006700180248831742,-0.07015456395570796,0.09743444153657366
1.4133596176682093,-0.0006484314690671101,-0.07851816969968849,0.10344100771905786
1.4176167249503424,-0.0006268449132510475,-0.08656549872045496,0.10951211849306638
1.4218738322324755,-0.0006052583574349846,-0.09429626706818603,0.11557148734745261
1.4261309395146087,-0.000583671801618922,-0.10171038879953584,0.12156057621499393
1.4303880467967418,-0.0005620852458028591,-0.1088079508494383,0.12743426687624745
1.434645154078875,-0.0005404986899867964,-0.11558918864727039,0.13315757404460501
1.438902261361008,-0.0005189121341707335,-0.12205446256326086,0.13870318745065968
1.4431593686431412,-0.0004973255783546709,-0.12820423526169947,0.144049643027315
1.4474164759252743,-0.00047573902253860795,-0.13403905002776517,0.14917996071002618
1.4516735832074077,-0.000454152466722544,-0.13955951012475984,0.15408062500534334
1.4559306904895408,-0.00043256591090648136,-0.14476625922837308,0.15874081683481311
1.460187797771674,-0.00041097935509041845,-0.14965996297448741,0.1631518300499356
1.464444905053807,-0.0003893927992743558,-0.15424129164716568,0.16730662440007402
1.4687020123359402,-0.0003678062434582929,-0.15851090402403223,0.17119948005149452
1.4729591196180734,-0.00034621968764223025,-0.1624694323874614,0.17482572831648563
1.4772162269002065,-0.00032463313182616734,-0.16611746870197297,0.17818154010042547
1.4814733341823398,-0.0003030465760101034,-0.1694555519511561,0.18126375848926513
1.485730441464473,-0.0002814600201940407,-0.1724841566213847,0.18406976544139783
1.489987548746606,-0.00025987346437797784,-0.17520368231463362,0.18659737511509777
1.4942446560287392,-0.00023828690856191517,-0.17761444446886804,0.18884474823706754
1.4985017633108724,-0.00021670035274585229,-0.1797166661617714,0.1908103232974787
1.5027588705930055,-0.00019511379692978964,-0.18151047097195452,0.19249276138226096
1.5070159778751386,-0.00017352724111372676,-0.18299587687119415,0.19389090222362873
1.5112730851572718,-0.00015194068529766387,-0.18417279112160248,0.19500372963587337
1.515530192439405,-0.0001303541294816012,-0.1850410061528273,0.19583034495638657
1.5197872997215383,-0.00010876757366553723,-0.18560019639631586,0.1963699474690114
